time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,-0.05142473717490061,-0.04455865971223313,1.246215403922604,6.240552030757518,0.010070221870797091,0.0,-0.13062190792116932,-0.1845253960479022,2.097380956612818,-0.02227888432465147,-0.02322959732949491,0.0,414.27569607042494,415.9176945382415,415.5323464718336,417.36205764293686
1.2000000000000006,-0.05949157101037125,-0.0566311553818755,1.377728130410727,6.2387018629089965,0.008426470874008274,0.0,-0.13809639447282762,-0.2180467157971928,2.2860098870926935,-0.05947483333466765,-0.037400321150565366,0.0,468.7991366676167,467.6966259297284,470.2952285887321,467.40494026724735
1.2600000000000007,-0.06795657561357987,-0.070712883255174,1.5193394401491482,6.23547427844095,0.0070468565012840045,0.0,-0.143880872673798,-0.2516999030437788,2.4340443272926704,-0.04434188462610391,-0.003666360905747198,0.0,455.919606481485,458.6066304228494,456.34379591771057,457.5482117585809
1.3200000000000007,-0.07672511570720668,-0.08674488963504802,1.6669847866744827,6.232520776629427,0.006543618631831727,0.0,-0.14837093575739302,-0.2829603812081277,2.487335656144497,-0.061416907083660495,-0.020072197204513587,0.0,428.6341304291805,427.2377567977866,428.683279310912,427.2282109564402
1.3800000000000008,-0.0857529413682686,-0.10473785344866228,1.8183017712378253,6.228649353539893,0.005248626525654387,0.0,-0.152434254914241,-0.31716556735266177,2.556388162415375,-0.07159778784305273,-0.02479040312852329,0.0,434.19508825789353,433.7990596525481,433.12579671884623,432.2655051415381
1.4400000000000008,-0.09500164494417236,-0.12489822992316157,1.97443977745611,6.225363026570449,0.003944454619728255,0.0,-0.15571495369073635,-0.3552064744592948,2.6479778014366127,-0.033333257752564315,-0.016237920128115736,0.0,440.39555329117786,441.1023576302654,439.5217453021649,442.67907192070373
1.5000000000000009,-0.10441887445858142,-0.14734779203425558,2.1351626618236144,6.223963399145543,0.0026678623569980076,0.0,-0.1580864499549472,-0.39326477209487065,2.7092931496720043,-0.008468983306579145,-0.03397388118189409,0.0,432.09726390234493,430.59943379546803,431.0774559708599,433.1732462772571
1.560000000000001,-0.11396046365122932,-0.17238200582295446,2.304246630834675,6.22362211100247,0.000584407405751719,0.0,-0.1597195473793992,-0.4412304714225015,2.9262989732543634,-0.0006373241259624881,-0.03626854046792332,0.0,479.2628490123914,479.08799755705843,480.04794336417854,480.6419409713863
1.620000000000001,-0.12354783636575772,-0.19990591992510018,2.4797238581290952,6.223676393772683,6.281228672535857,0.0,-0.15965877412428223,-0.4762366497575582,2.922945946457557,0.003823219331379588,-0.058705735201708284,0.0,412.5081272056351,410.5206850971765,412.05765514717814,412.451778576294
1.680000000000001,-0.13307682972206095,-0.22966827660938477,2.6573345683490786,6.2235203464096465,6.278011197478126,0.0,-0.1576455354037105,-0.515826167638506,2.9972131049728943,-0.020298266232411696,-0.04502543594659573,0.0,437.0377986833468,438.1745584695873,438.2138646726168,436.2041658668316
